fiscalyear,school,from_full,to_full,total_trips,total_emissions,from_lat,from_lng,to_lat,to_lng
FY2023-24,125,"Denver, Colorado, United States","Cincinnati, Ohio, United States",1,188.3996007,39.7392364,-104.984862,39.1014537,-84.5124602
FY2023-24,125,"Denver, Colorado, United States","Columbus, Ohio, United States",3,610.3085655900001,39.7392364,-104.984862,39.9622601,-83.0007065
FY2023-24,125,"Denver, Colorado, United States","Jacksonville, Florida, United States",1,255.2681914,39.7392364,-104.984862,30.3321838,-81.655651
FY2023-24,125,"Denver, Colorado, United States","Milwaukee, Wisconsin, United States",6,1043.879391,39.7392364,-104.984862,43.0386475,-87.9090751
FY2023-24,125,"Denver, Colorado, United States","Orlando, Florida, United States",1,272.9582947,39.7392364,-104.984862,28.5421109,-81.3790304
FY2023-24,125,"Denver, Colorado, United States","Seattle, Washington, United States",2,361.2319104,39.7392364,-104.984862,47.6038321,-122.330062
FY2023-24,125,"Denver, Colorado, United States","Tulsa, Oklahoma, United States",6,631.9449228000001,39.7392364,-104.984862,36.1563122,-95.9927516
FY2023-24,125,"Denver, Colorado, United States","Washington, District Of Columbia, United States",2,516.1972157800001,39.7392364,-104.984862,38.8950368,-77.0365427
FY2023-24,125,"Detroit, Michigan, United States","Baltimore, Maryland, United States",1,79.38320481,42.3315509,-83.0466403,39.2908816,-76.610759
FY2023-24,125,"Dhaka, Bd","Doha, Qa",5,2148.463052,23.7643863,90.3890144,25.2856329,51.5264162
FY2023-24,125,"Doha, Qa","Philadelphia, Pennsylvania, United States",3,3597.6363184499996,25.2856329,51.5264162,39.9527237,-75.1635262
FY2023-24,125,"Doha, Qa","Washington, District Of Columbia, United States",2,2444.418481,25.2856329,51.5264162,38.8950368,-77.0365427
FY2023-24,125,"Fayetteville/Springdale, Arkansas, United States","Atlanta, Georgia, United States",1,114.4912561,36.1402749,-94.12150539,33.7489924,-84.3902644
FY2023-24,125,"Fayetteville/Springdale, Arkansas, United States","Charlotte, North Carolina, United States",4,585.9143667,36.1402749,-94.12150539,35.2272086,-80.8430827
FY2023-24,125,"Harrisburg, Pennsylvania, United States","Charlotte, North Carolina, United States",1,80.35842845,40.2663107,-76.8861122,35.2272086,-80.8430827
FY2023-24,125,"Hartford, Connecticut, United States","Washington, District Of Columbia, United States",1,60.85395553,41.764582,-72.6908547,38.8950368,-77.0365427
FY2023-24,125,"Hong Kong, Hk","Shanghai, Cn",5,759.6992205,22.2793278,114.1628131,31.2312707,121.4700152
FY2023-24,125,"Honolulu, Hawaii, United States","Las Vegas, Nevada, United States",1,487.5392484,21.304547,-157.855676,36.2533896,-115.2794366
FY2023-24,125,"Honolulu, Hawaii, United States","Phoenix, Arizona, United States",1,514.7820075,21.304547,-157.855676,33.4484367,-112.074141
FY2023-24,125,"Houston, Texas, United States","Jacksonville, Florida, United States",5,792.8568244,29.7589382,-95.3676974,30.3321838,-81.655651
FY2023-24,125,"Houston, Texas, United States","Orlando, Florida, United States",1,165.9830646,29.7589382,-95.3676974,28.5421109,-81.3790304
FY2023-24,125,"Houston, Texas, United States","Tampa, Florida, United States",1,151.9398441,29.7589382,-95.3676974,27.9477595,-82.458444
FY2023-24,125,"Islip, New York, United States","Baltimore, Maryland, United States",1,52.64846913,40.7300685,-73.2107266,39.2908816,-76.610759
FY2023-24,125,"Jacksonville, Florida, United States","Baltimore, Maryland, United States",1,129.3146555,30.3321838,-81.655651,39.2908816,-76.610759
FY2023-24,125,"Jacksonville, Florida, United States","Denver, Colorado, United States",6,1531.609148,30.3321838,-81.655651,39.7392364,-104.984862
FY2023-24,125,"Jacksonville, Florida, United States","Washington, District Of Columbia, United States",1,123.6583584,30.3321838,-81.655651,38.8950368,-77.0365427
FY2023-24,125,"Lake Charles, Louisiana, United States","Dallas, Texas, United States",1,70.67876677,30.2305095,-93.2169807,32.7762719,-96.7968559
FY2023-24,125,"Las Vegas, Nevada, United States","Albuquerque, New Mexico, United States",1,94.59669369,36.2533896,-115.2794366,35.0841034,-106.650985
FY2023-24,125,"Las Vegas, Nevada, United States","Baltimore, Maryland, United States",2,742.6305387,36.2533896,-115.2794366,39.2908816,-76.610759
FY2023-24,125,"Las Vegas, Nevada, United States","Washington, District Of Columbia, United States",1,364.239228,36.2533896,-115.2794366,38.8950368,-77.0365427
FY2023-24,125,"Los Angeles, California, United States","Baltimore, Maryland, United States",1,410.7641998,34.0536909,-118.242766,39.2908816,-76.610759
FY2023-24,125,"Los Angeles, California, United States","Memphis, Tennessee, United States",1,285.5182681,34.0536909,-118.242766,35.1460249,-90.0517638
FY2023-24,125,"Los Angeles, California, United States","San Antonio, Texas, United States",1,213.5195474,34.0536909,-118.242766,29.4246002,-98.4951405
FY2023-24,125,"Los Angeles, California, United States","Washington, District Of Columbia, United States",1,407.5799812,34.0536909,-118.242766,38.8950368,-77.0365427
FY2023-24,125,"Madrid, Es","Charlotte, North Carolina, United States",1,724.4097322,40.4167047,-3.7035825,35.2272086,-80.8430827
FY2023-24,125,"Memphis, Tennessee, United States","Atlanta, Georgia, United States",1,64.36476065,35.1460249,-90.0517638,33.7489924,-84.3902644
FY2023-24,125,"Memphis, Tennessee, United States","Charlotte, North Carolina, United States",6,596.8368715199999,35.1460249,-90.0517638,35.2272086,-80.8430827
FY2023-24,125,"Memphis, Tennessee, United States","Chicago, Illinois, United States",1,95.76696206,35.1460249,-90.0517638,41.8755616,-87.6244212
FY2023-24,125,"Memphis, Tennessee, United States","Houston, Texas, United States",1,91.28093329,35.1460249,-90.0517638,29.7589382,-95.3676974
FY2023-24,125,"Memphis, Tennessee, United States","Salt Lake City, Utah, United States",1,222.5415002,35.1460249,-90.0517638,40.7596198,-111.886797
FY2023-24,125,"Memphis, Tennessee, United States","Washington, District Of Columbia, United States",1,148.2339942,35.1460249,-90.0517638,38.8950368,-77.0365427
FY2023-24,125,"Milwaukee, Wisconsin, United States","Denver, Colorado, United States",7,1217.859289,43.0386475,-87.9090751,39.7392364,-104.984862
FY2023-24,125,"Milwaukee, Wisconsin, United States","St Louis, Missouri, United States",1,61.82917917,43.0386475,-87.9090751,38.6280278,-90.1910154
FY2023-24,125,"Minneapolis/St Paul, Minnesota, United States","Seattle, Washington, United States",1,246.4231397,44.878019050000006,-93.22092805,47.6038321,-122.330062
FY2023-24,125,"Montreal, Ca","Washington, District Of Columbia, United States",1,94.98678315,45.5031824,-73.5698065,38.8950368,-77.0365427
FY2023-24,125,"Nashville, Tennessee, United States","Baltimore, Maryland, United States",1,114.1011666,36.1622767,-86.7742984,39.2908816,-76.610759
FY2023-24,125,"New Orleans, Louisiana, United States","Baltimore, Maryland, United States",5,881.8516521,29.9759983,-90.0782127,39.2908816,-76.610759
FY2023-24,125,"New Orleans, Louisiana, United States","Washington, District Of Columbia, United States",1,185.877627,29.9759983,-90.0782127,38.8950368,-77.0365427
FY2023-24,125,"New York, New York, United States","Hong Kong, Hk",3,4273.752069,40.7127281,-74.0060152,22.2793278,114.1628131
FY2023-24,125,"Newark, New Jersey, United States","Charlotte, North Carolina, United States",2,205.5771446,40.735657,-74.1723667,35.2272086,-80.8430827
FY2023-24,125,"Newark, New Jersey, United States","Cincinnati, Ohio, United States",1,110.5903615,40.735657,-74.1723667,39.1014537,-84.5124602
FY2023-24,125,"Newark, New Jersey, United States","Columbus, Ohio, United States",1,89.91562019,40.735657,-74.1723667,39.9622601,-83.0007065
FY2023-24,125,"Norfolk, Virginia, United States","Charlotte, North Carolina, United States",1,69.23634296,36.8493695,-76.2899539,35.2272086,-80.8430827
FY2023-24,125,"Oakland, California, United States","Baltimore, Maryland, United States",2,862.9232415,37.8044557,-122.271356,39.2908816,-76.610759
FY2023-24,125,"Oakland, California, United States","Honolulu, Hawaii, United States",1,425.2700846,37.8044557,-122.271356,21.304547,-157.855676
FY2023-24,125,"Orlando, Florida, United States","Baltimore, Maryland, United States",1,153.5002019,28.5421109,-81.3790304,39.2908816,-76.610759
FY2023-24,125,"Orlando, Florida, United States","Denver, Colorado, United States",1,272.9582947,28.5421109,-81.3790304,39.7392364,-104.984862
FY2023-24,125,"Orlando, Florida, United States","Washington, District Of Columbia, United States",3,443.9218038,28.5421109,-81.3790304,38.8950368,-77.0365427
FY2023-24,125,"Pasco, Washington, United States","Seattle, Washington, United States",1,41.10907863,46.2306739,-119.0921,47.6038321,-122.330062
FY2023-24,125,"Philadelphia, Pennsylvania, United States","Birmingham, Alabama, United States",1,150.1844415,39.9527237,-75.1635262,33.5206824,-86.8024326
FY2023-24,125,"Philadelphia, Pennsylvania, United States","Columbus, Ohio, United States",2,157.9862307,39.9527237,-75.1635262,39.9622601,-83.0007065
FY2023-24,125,"Philadelphia, Pennsylvania, United States","Dallas, Texas, United States",2,459.5888851,39.9527237,-75.1635262,32.7762719,-96.7968559
FY2023-24,125,"Philadelphia, Pennsylvania, United States","Newark, New Jersey, United States",1,19.23231749,39.9527237,-75.1635262,40.735657,-74.1723667
FY2023-24,125,"Phoenix, Arizona, United States","Baltimore, Maryland, United States",1,352.5637598,33.4484367,-112.074141,39.2908816,-76.610759
FY2023-24,125,"Phoenix, Arizona, United States","San Luis Obispo, California, United States",1,98.88767773,33.4484367,-112.074141,35.3540209,-120.375716
FY2023-24,125,"Pittsburgh, Pennsylvania, United States","Washington, District Of Columbia, United States",1,49.0424096,40.4416941,-79.9900861,38.8950368,-77.0365427
FY2023-24,125,"Portland, Oregon, United States","Charlotte, North Carolina, United States",1,402.4498512,45.5202471,-122.674194,35.2272086,-80.8430827
FY2023-24,125,"Portland, Oregon, United States","San Francisco, California, United States",1,107.2746011,45.5202471,-122.674194,37.7792588,-122.4193286
FY2023-24,125,"Providence, Rhode Island, United States","Chicago, Illinois, United States",1,165.007841,41.8239891,-71.4128343,41.8755616,-87.6244212
FY2023-24,125,"Providence, Rhode Island, United States","Washington, District Of Columbia, United States",2,138.4817578,41.8239891,-71.4128343,38.8950368,-77.0365427
FY2023-24,125,"Raleigh/Durham, North Carolina, United States","Baltimore, Maryland, United States",1,61.303012,35.880361449999995,-78.78723822,39.2908816,-76.610759
FY2023-24,125,"Raleigh/Durham, North Carolina, United States","Charlotte, North Carolina, United States",1,31.01211195,35.880361449999995,-78.78723822,35.2272086,-80.8430827
FY2023-24,125,"Raleigh/Durham, North Carolina, United States","Washington, District Of Columbia, United States",1,53.610085,35.880361449999995,-78.78723822,38.8950368,-77.0365427
FY2023-24,125,"Salt Lake City, Utah, United States","Bozeman, Montana, United States",1,67.48547632,40.7596198,-111.886797,45.6794293,-111.044047
FY2023-24,125,"Salt Lake City, Utah, United States","Los Angeles, California, United States",1,114.8813455,40.7596198,-111.886797,34.0536909,-118.242766
FY2023-24,125,"Salt Lake City, Utah, United States","Pasco, Washington, United States",1,101.2282145,40.7596198,-111.886797,46.2306739,-119.0921
FY2023-24,125,"San Antonio, Texas, United States","Baltimore, Maryland, United States",2,496.7381021,29.4246002,-98.4951405,39.2908816,-76.610759
FY2023-24,125,"San Antonio, Texas, United States","Salt Lake City, Utah, United States",1,192.1145224,29.4246002,-98.4951405,40.7596198,-111.886797
FY2023-24,125,"San Diego, California, United States","Baltimore, Maryland, United States",3,1214.248694,32.7174202,-117.162772,39.2908816,-76.610759
FY2023-24,125,"San Diego, California, United States","Boston, Massachusetts, United States",1,456.4046665,32.7174202,-117.162772,42.3554334,-71.060511
FY2023-24,125,"San Diego, California, United States","Houston, Texas, United States",1,231.5634529,32.7174202,-117.162772,29.7589382,-95.3676974
FY2023-24,125,"San Francisco, California, United States","Baltimore, Maryland, United States",1,433.4075321,37.7792588,-122.4193286,39.2908816,-76.610759
FY2023-24,125,"San Francisco, California, United States","Washington, District Of Columbia, United States",1,426.6852928,37.7792588,-122.4193286,38.8950368,-77.0365427
FY2023-24,125,"San Luis Obispo, California, United States","Denver, Colorado, United States",1,181.0015088,35.3540209,-120.375716,39.7392364,-104.984862
FY2023-24,125,"Seattle, Washington, United States","Baltimore, Maryland, United States",2,823.2974099,47.6038321,-122.330062,39.2908816,-76.610759
FY2023-24,125,"Seattle, Washington, United States","Detroit, Michigan, United States",1,339.6499843,47.6038321,-122.330062,42.3315509,-83.0466403
FY2023-24,125,"Seattle, Washington, United States","Tampa, Florida, United States",1,444.9060993,47.6038321,-122.330062,27.9477595,-82.458444
FY2023-24,125,"Seoul, Kr","Bangkok, Th",1,402.8036533,37.5666791,126.9782914,13.7524938,100.4935089
FY2023-24,125,"Seoul, Kr","Hong Kong, Hk",2,454.6356561,37.5666791,126.9782914,22.2793278,114.1628131
FY2023-24,125,"Seoul, Kr","Washington, District Of Columbia, United States",1,1227.162469,37.5666791,126.9782914,38.8950368,-77.0365427
FY2023-24,125,"Shanghai, Cn","Bangkok, Th",3,954.2041748,31.2312707,121.4700152,13.7524938,100.4935089
FY2023-24,125,"Shanghai, Cn","Tokyo, Japan",1,195.12184,31.2312707,121.4700152,35.6768601,139.7638947
FY2023-24,125,"St Louis, Missouri, United States","Baltimore, Maryland, United States",1,143.357876,38.6280278,-90.1910154,39.2908816,-76.610759
FY2023-24,125,"St Thomas Island, Vi","Atlanta, Georgia, United States",2,565.3757031,18.34290815,-64.9188997,33.7489924,-84.3902644
FY2023-24,125,"St Thomas Island, Vi","Charlotte, North Carolina, United States",1,268.8895709,18.34290815,-64.9188997,35.2272086,-80.8430827
FY2023-24,125,"Tampa, Florida, United States","Dallas, Texas, United States",1,178.4659273,27.9477595,-82.458444,32.7762719,-96.7968559
FY2023-24,125,"Tampa, Florida, United States","Salt Lake City, Utah, United States",1,333.1046461,27.9477595,-82.458444,40.7596198,-111.886797
FY2023-24,125,"Tulsa, Oklahoma, United States","Denver, Colorado, United States",1,105.3241538,36.1563122,-95.9927516,39.7392364,-104.984862
FY2023-24,125,"Tulsa, Oklahoma, United States","Houston, Texas, United States",5,441.7763118,36.1563122,-95.9927516,29.7589382,-95.3676974
FY2023-24,125,"Washington, District Of Columbia, United States","Asheville/Hendersonville, North Carolina, United States",2,149.4042626,38.8950368,-77.0365427,35.32432550194675,-82.46415971
FY2023-24,125,"Washington, District Of Columbia, United States","Atlanta, Georgia, United States",2,210.4532629,38.8950368,-77.0365427,33.7489924,-84.3902644
FY2023-24,125,"Washington, District Of Columbia, United States","Cincinnati, Ohio, United States",1,75.28726549,38.8950368,-77.0365427,39.1014537,-84.5124602
FY2023-24,125,"Washington, District Of Columbia, United States","Columbia, South Carolina, United States",2,156.0357834,38.8950368,-77.0365427,34.000754,-81.0352313
FY2023-24,125,"Washington, District Of Columbia, United States","Dallas, Texas, United States",1,206.6204071,38.8950368,-77.0365427,32.7762719,-96.7968559
FY2023-24,125,"Washington, District Of Columbia, United States","Denver, Colorado, United States",3,767.9273865,38.8950368,-77.0365427,39.7392364,-104.984862
FY2023-24,125,"Washington, District Of Columbia, United States","Hartford, Connecticut, United States",1,63.19449228,38.8950368,-77.0365427,41.764582,-72.6908547
FY2023-24,125,"Washington, District Of Columbia, United States","Jacksonville, Florida, United States",1,123.6583584,38.8950368,-77.0365427,30.3321838,-81.655651
FY2023-24,125,"Washington, District Of Columbia, United States","Las Vegas, Nevada, United States",1,364.239228,38.8950368,-77.0365427,36.2533896,-115.2794366
FY2023-24,125,"Washington, District Of Columbia, United States","Los Angeles, California, United States",1,407.5799812,38.8950368,-77.0365427,34.0536909,-118.242766
FY2023-24,125,"Washington, District Of Columbia, United States","Nashville, Tennessee, United States",1,109.2250484,38.8950368,-77.0365427,36.1622767,-86.7742984
FY2023-24,125,"Washington, District Of Columbia, United States","New Orleans, Louisiana, United States",1,185.877627,38.8950368,-77.0365427,29.9759983,-90.0782127
